title,text,url,source,category,published_at,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities
"Lithium Focused Exploration Update at Bullubulling Project, WA","Belararox Ltd (ASX: BRX) (Belararox or the Company) is an advanced mineral explorer focused on high-value clean energy metals, and has identified potential LCT mineralisation at the Company’s Bullabulling 100% owned project. Additionally, the project is considered highly prospective for gold. Key Highlights Belararox has identified up to fourteen separate potential Lithium-Caesium-Tantalum (“LCT”) occurrences during geological mapping of its 100% owned Bullabulling project.The pegmatites are associated with mafic metamorphic rocks adjacent to the Bali Monzogranite and are considered...",https://investingnews.com.au/lithium-focused-exploration-update-at-bullubulling-project-wa,resourceinvestingnews,general,2023-06-04T23:07:47+00:00,"['belararox', 'ltd', 'asx', 'brx', 'belararox', 'company', 'advanced', 'mineral', 'explorer', 'focused', 'highvalue', 'clean', 'energy', 'metal', 'identified', 'potential', 'lct', 'mineralisation', 'company', '’', 'bullabulling', '100', 'owned', 'project', 'additionally', 'project', 'considered', 'highly', 'prospective', 'gold', 'key', 'highlight', 'belararox', 'identified', 'fourteen', 'separate', 'potential', 'lithiumcaesiumtantalum', '“', 'lct', '”', 'occurrence', 'geological', 'mapping', '100', 'owned', 'bullabulling', 'projectthe', 'pegmatite', 'associated', 'mafic', 'metamorphic', 'rock', 'adjacent', 'bali', 'monzogranite', 'considered']",0.0,0.194,0.806,0.8689,Positive,['belararox ltd asx brx belararox company'],[]
Neo Lithium (OTCMKTS:NTTHF) Stock Price Up 0.4%,Neo Lithium (OTCMKTS:NTTHF) Stock Price Up 0.4%,https://www.americanbankingnews.com/2023/06/04/neo-lithium-otcmktsntthf-stock-price-up-0-4.html,americanbankingnews,general,2023-06-04T10:32:42+00:00,"['eo', 'lithium', 'otcmktsntthf', 'stock', 'price', '04']",0.0,0.0,1.0,0.0,Neutral,[],[]
Piedmont Lithium (NASDAQ:PLL) Trading Up 6.4%,"Shares of Piedmont Lithium Inc. (NASDAQ:PLL &#8211; Get Rating) were up 6.4% during mid-day trading on Friday . The company traded as high as $61.09 and last traded at $60.78. Approximately 152,288 shares changed hands during mid-day trading, a decline of 67% from the average daily volume of 457,796 shares. The stock had previously closed [&#8230;]",https://www.etfdailynews.com/2023/06/04/piedmont-lithium-nasdaqpll-trading-up-6-4/,etfdailynews,general,2023-06-04T07:32:46+00:00,"['share', 'piedmont', 'lithium', 'inc', 'nasdaqpll', '8211', 'get', 'rating', '64', 'midday', 'trading', 'friday', 'company', 'traded', 'high', '6109', 'last', 'traded', '6078', 'approximately', '152288', 'share', 'changed', 'hand', 'midday', 'trading', 'decline', '67', 'average', 'daily', 'volume', '457796', 'share', 'stock', 'previously', 'closed', '8230']",0.0,0.229,0.771,0.8316,Positive,[],[]
Lithium Americas Corp.: Navigating A New Era Of Lithium Production Amid Global Demand,Lithium Americas Corp.: Navigating A New Era Of Lithium Production Amid Global Demand,https://seekingalpha.com/article/4609256-lithium-americas-stock-navigating-new-era-of-lithium-production?source=feed_all_articles,Seeking Alpha,general,2023-06-04T07:26:15+00:00,"['thium', 'america', 'corp', 'navigating', 'new', 'era', 'lithium', 'production', 'amid', 'global', 'demand']",0.13,0.0,0.87,-0.128,Negative,['thium america corp'],[]
Head to Head Survey: Atlas Lithium (NASDAQ:ATLX) vs. Piedmont Lithium (NASDAQ:PLL),"Atlas Lithium (NASDAQ:ATLX &#8211; Get Rating) and Piedmont Lithium (NASDAQ:PLL &#8211; Get Rating) are both small-cap basic materials companies, but which is the superior investment? We will compare the two businesses based on the strength of their profitability, risk, earnings, analyst recommendations, valuation, dividends and institutional ownership. Earnings & Valuation This table compares Atlas Lithium [&#8230;]",https://www.etfdailynews.com/2023/06/04/head-to-head-survey-atlas-lithium-nasdaqatlx-vs-piedmont-lithium-nasdaqpll/,etfdailynews,general,2023-06-04T06:18:42+00:00,"['atlas', 'lithium', 'nasdaqatlx', '8211', 'get', 'rating', 'piedmont', 'lithium', 'nasdaqpll', '8211', 'get', 'rating', 'smallcap', 'basic', 'material', 'company', 'superior', 'investment', 'compare', 'two', 'business', 'based', 'strength', 'profitability', 'risk', 'earnings', 'analyst', 'recommendation', 'valuation', 'dividend', 'institutional', 'ownership', 'earnings', 'valuation', 'table', 'compare', 'atlas', 'lithium', '8230']",0.046,0.192,0.763,0.7717,Positive,[],['nasdaqpll']
Analyzing Atlas Lithium (NASDAQ:ATLX) and Piedmont Lithium (NASDAQ:PLL),Analyzing Atlas Lithium (NASDAQ:ATLX) and Piedmont Lithium (NASDAQ:PLL),https://www.americanbankingnews.com/2023/06/04/analyzing-atlas-lithium-nasdaqatlx-and-piedmont-lithium-nasdaqpll.html,americanbankingnews,general,2023-06-04T06:18:42+00:00,"['analyzing', 'atlas', 'lithium', 'nasdaqatlx', 'piedmont', 'lithium', 'nasdaqp']",0.0,0.0,1.0,0.0,Neutral,[],[]
Atlas Lithium (NASDAQ:ATLX) & 5E Advanced Materials (NASDAQ:FEAM) Head-To-Head Survey,"Atlas Lithium (NASDAQ:ATLX &#8211; Get Rating) and 5E Advanced Materials (NASDAQ:FEAM &#8211; Get Rating) are both small-cap basic materials companies, but which is the superior business? We will contrast the two businesses based on the strength of their valuation, profitability, analyst recommendations, institutional ownership, earnings, dividends and risk. Valuation & Earnings This table compares Atlas [&#8230;]",https://www.etfdailynews.com/2023/06/04/atlas-lithium-nasdaqatlx-5e-advanced-materials-nasdaqfeam-head-to-head-survey/,etfdailynews,general,2023-06-04T05:22:47+00:00,"['atlas', 'lithium', 'nasdaqatlx', '8211', 'get', 'rating', '5e', 'advanced', 'material', 'nasdaqfeam', '8211', 'get', 'rating', 'smallcap', 'basic', 'material', 'company', 'superior', 'business', 'contrast', 'two', 'business', 'based', 'strength', 'valuation', 'profitability', 'analyst', 'recommendation', 'institutional', 'ownership', 'earnings', 'dividend', 'risk', 'valuation', 'earnings', 'table', 'compare', 'atlas', '8230']",0.045,0.23,0.725,0.8271,Positive,[],[]
E-bike battery fires this year have killed more in NYC than in 2022: FDNY,"Lithium-ion batteries from e-bikes and similar devices have fueled 92 fires, injured 64 people and caused nine deaths so far this year.",https://nypost.com/2023/06/03/e-bike-battery-fires-this-year-have-killed-more-in-nyc-than-in-2022-fdny/,Post,general,2023-06-03T18:50:04+00:00,"['thiumion', 'battery', 'ebikes', 'similar', 'device', 'fueled', '92', 'fire', 'injured', '64', 'people', 'caused', 'nine', 'death', 'far', 'year']",0.409,0.0,0.591,-0.8402,Negative,[],[]
Atria Wealth Solutions Inc. Lowers Stock Holdings in Global X Lithium &#038; Battery Tech ETF (NYSEARCA:LIT),Atria Wealth Solutions Inc. Lowers Stock Holdings in Global X Lithium &#038; Battery Tech ETF (NYSEARCA:LIT),https://www.americanbankingnews.com/2023/06/03/atria-wealth-solutions-inc-lowers-stock-holdings-in-global-x-lithium-battery-tech-etf-nysearcalit.html,americanbankingnews,general,2023-06-03T13:22:42+00:00,"['atrium', 'wealth', 'solution', 'inc', 'lower', 'stock', 'holding', 'global', 'x', 'lithium', '038', 'battery', 'tech', 'etf', 'nysearcalit']",0.118,0.294,0.588,0.5106,Positive,['atrium wealth solution inc lower stock'],[]
Homeless man stabbed to death in Crystal Palace car park,Body of Ion Radu was found in a car park on Thursday,https://www.independent.co.uk/news/uk/crime/homeless-man-crystal-palace-stabbed-b2350796.html,Independent,general,2023-06-03T11:52:48+00:00,"['body', 'ion', 'radu', 'found', 'car', 'park', 'thursday']",0.0,0.0,1.0,0.0,Neutral,[],[]
"Manhunt after rough sleeper, 46, is stabbed to death in south-east London","Ion Radu, 46, was found dead in a carpark in Homelands Drive, near Crystal Palace, south-east London at 9.24am on Thursday, June, 1.",https://www.dailymail.co.uk/news/article-12155041/Manhunt-rough-sleeper-46-stabbed-death-south-east-London.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,dailymail,general,2023-06-03T09:58:58+00:00,"['radu', '46', 'found', 'dead', 'carpark', 'homeland', 'drive', 'near', 'crystal', 'palace', 'southeast', 'london', '924am', 'thursday', 'june', '1']",0.235,0.0,0.765,-0.6486,Negative,[],['london']
"Manhunt after rough sleeper, 46, is stabbed to death in south-east London","Ion Radu, 46, was found dead in a carpark in Homelands Drive, near Crystal Palace, south-east London at 9.24am on Thursday, June, 1.",https://www.dailymail.co.uk/news/article-12155041/Manhunt-rough-sleeper-46-stabbed-death-south-east-London.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,dailymail,general,2023-06-03T09:58:58+00:00,"['radu', '46', 'found', 'dead', 'carpark', 'homeland', 'drive', 'near', 'crystal', 'palace', 'southeast', 'london', '924am', 'thursday', 'june', '1']",0.235,0.0,0.765,-0.6486,Negative,[],['london']
Zentek (NASDAQ:ZTEK) vs. Atlas Lithium (NASDAQ:ATLX) Head-To-Head Survey,Zentek (NASDAQ:ZTEK) vs. Atlas Lithium (NASDAQ:ATLX) Head-To-Head Survey,https://www.americanbankingnews.com/2023/06/03/zentek-nasdaqztek-vs-atlas-lithium-nasdaqatlx-head-to-head-survey.html,americanbankingnews,general,2023-06-03T08:14:45+00:00,"['zentek', 'nasdaqztek', 'v', 'atlas', 'lithium', 'nasdaqatlx', 'headtohead', 'survey']",0.0,0.0,1.0,0.0,Neutral,['nasdaqztek v atlas'],[]
Critical Contrast: Piedmont Lithium (NASDAQ:PLL) versus 5E Advanced Materials (NASDAQ:FEAM),Critical Contrast: Piedmont Lithium (NASDAQ:PLL) versus 5E Advanced Materials (NASDAQ:FEAM),https://www.americanbankingnews.com/2023/06/03/critical-contrast-piedmont-lithium-nasdaqpll-versus-5e-advanced-materials-nasdaqfeam.html,americanbankingnews,general,2023-06-03T06:32:42+00:00,"['critical', 'contrast', 'piedmont', 'lithium', 'nasdaqpll', 'versus', '5e', 'advanced', 'material', 'nasdaqfeam']",0.187,0.163,0.65,-0.0772,Negative,[],['nasdaqpll']
Reviewing Lithium &#038; Boron Technology (OTCMKTS:LBTI) &#038; Minerals Technologies (NYSE:MTX),Reviewing Lithium &#038; Boron Technology (OTCMKTS:LBTI) &#038; Minerals Technologies (NYSE:MTX),https://www.americanbankingnews.com/2023/06/03/reviewing-lithium-minerals-technologies-nysemtx.html,americanbankingnews,general,2023-06-03T06:14:43+00:00,"['reviewing', 'lithium', '038', 'boron', 'technology', 'otcmktslbti', '038', 'mineral', 'technology', 'nysemtx']",0.0,0.0,1.0,0.0,Neutral,[],[]
Neo Lithium (OTCMKTS:NTTHF) Trading Up 0.4%,"Neo Lithium Corp. (OTCMKTS:NTTHF &#8211; Get Rating) shares were up 0.4% during trading on Friday . The stock traded as high as $5.12 and last traded at $5.10. Approximately 67,500 shares were traded during mid-day trading, a decline of 53% from the average daily volume of 145,100 shares. The stock had previously closed at $5.08. [&#8230;]",https://www.etfdailynews.com/2023/06/03/neo-lithium-otcmktsntthf-trading-up-0-4/,etfdailynews,general,2023-06-03T06:00:47+00:00,"['eo', 'lithium', 'corp', 'otcmktsntthf', '8211', 'get', 'rating', 'share', '04', 'trading', 'friday', 'stock', 'traded', 'high', '512', 'last', 'traded', '510', 'approximately', '67500', 'share', 'traded', 'midday', 'trading', 'decline', '53', 'average', 'daily', 'volume', '145100', 'share', 'stock', 'previously', 'closed', '508', '8230']",0.0,0.167,0.833,0.6808,Positive,['eo lithium corp otcmktsntthf 8211'],[]
Reviewing Tronox (NYSE:TROX) & Lithium & Boron Technology (OTCMKTS:LBTI),"Tronox (NYSE:TROX &#8211; Get Rating) and Lithium & Boron Technology (OTCMKTS:LBTI &#8211; Get Rating) are both basic materials companies, but which is the superior investment? We will contrast the two businesses based on the strength of their institutional ownership, analyst recommendations, earnings, valuation, risk, profitability and dividends. Volatility and Risk Tronox has a beta of [&#8230;]",https://www.etfdailynews.com/2023/06/03/reviewing-tronox-nysetrox-lithium-boron-technology-otcmktslbti/,etfdailynews,general,2023-06-03T05:40:42+00:00,"['tronox', 'nysetrox', '8211', 'get', 'rating', 'lithium', 'boron', 'technology', 'otcmktslbti', '8211', 'get', 'rating', 'basic', 'material', 'company', 'superior', 'investment', 'contrast', 'two', 'business', 'based', 'strength', 'institutional', 'ownership', 'analyst', 'recommendation', 'earnings', 'valuation', 'risk', 'profitability', 'dividend', 'volatility', 'risk', 'tronox', 'beta', '8230']",0.095,0.2,0.705,0.6808,Positive,[],[]
Lithium company makes contribution to CASA,"EL CENTRO, Calif. (KYMA, KECY) - Lithium companies continue to invest in the Imperial Valley.  On Wednesday, Berkshire-Hathaway Renewables donated $25,000 to CASA of Imperial County. This donation will help with the purchase of more vehicles to aid the non-profit organization in assisting more children in need. The ceremony took place at CASA's headquarters in El Centro with manyThe post Lithium company makes contribution to CASA appeared first on KYMA.",https://kyma.com/news/imperial-county/2023/06/02/lithium-company-makes-contribution-to-casa/,kswt,general,2023-06-03T03:05:18+00:00,"['el', 'centro', 'calif', 'kyma', 'kecy', 'lithium', 'company', 'continue', 'invest', 'imperial', 'valley', 'wednesday', 'berkshirehathaway', 'renewables', 'donated', '25000', 'casa', 'imperial', 'county', 'donation', 'help', 'purchase', 'vehicle', 'aid', 'nonprofit', 'organization', 'assisting', 'child', 'need', 'ceremony', 'took', 'place', 'casas', 'headquarters', 'el', 'centro', 'manythe', 'post', 'lithium', 'company', 'make', 'contribution', 'casa', 'appeared', 'first', 'kyma']",0.0,0.057,0.943,0.4019,Positive,"['el centro', 'el centro', 'casa']",['casas']
"The Manitowoc Company to Present and Host 1x1 Investor Meetings at the 13th Annual East Coast IDEAS Conference on Thursday, June 22, 2023","(marketscreener.com) The Manitowoc Company, Inc. announced today that Executive Vice President and Chief Financial Officer, Brian P. Regan, and Senior Vice President Marketing and Investor Relations, Ion Warner, will present and host 1x1 investor meetings at the virtual East Coast IDEAS Conference on Thursday, June 22, 2023. Manitowoc&rsquo;s presentation is...https://www.marketscreener.com/quote/stock/THE-MANITOWOC-COMPANY-IN-38851586/news/The-Manitowoc-Company-to-Present-and-Host-1x1-Investor-Meetings-at-the-13th-Annual-East-Coast-IDEAS-44029995/?utm_medium=RSS&utm_content=20230602",https://www.marketscreener.com/quote/stock/THE-MANITOWOC-COMPANY-IN-38851586/news/The-Manitowoc-Company-to-Present-and-Host-1x1-Investor-Meetings-at-the-13th-Annual-East-Coast-IDEAS-44029995/?utm_medium=RSS&utm_content=20230602,4-traders,general,2023-06-02T21:28:02+00:00,"['marketscreenercom', 'manitowoc', 'company', 'inc', 'announced', 'today', 'executive', 'vice', 'president', 'chief', 'financial', 'officer', 'brian', 'p', 'regan', 'senior', 'vice', 'president', 'marketing', 'investor', 'relation', 'ion', 'warner', 'present', 'host', '1x1', 'investor', 'meeting', 'virtual', 'east', 'coast', 'idea', 'conference', 'thursday', 'june', '22', '2023', 'manitowocrsquos', 'presentation']",0.0,0.0,1.0,0.0,Neutral,"['marketscreenercom manitowoc company inc', 'warner']",[]
Amprius and U.S. Department of Energy Mutually Agree to End Negotiations for Cost Sharing Grant,"(marketscreener.com) Amprius Technologies, Inc. , a leader in next-generation lithium-ion batteries with its Silicon Anode Platform, today announced that the Company and the U.S. Department of Energy&rsquo;s Office of Manufacturing and Energy Supply Chains have mutually agreed to end the negotiation of the previously announced cost-shared demonstration project....https://www.marketscreener.com/quote/stock/AMPRIUS-TECHNOLOGIES-INC-143837983/news/Amprius-and-U-S-Department-of-Energy-Mutually-Agree-to-End-Negotiations-for-Cost-Sharing-Grant-44029429/?utm_medium=RSS&utm_content=20230602",https://www.marketscreener.com/quote/stock/AMPRIUS-TECHNOLOGIES-INC-143837983/news/Amprius-and-U-S-Department-of-Energy-Mutually-Agree-to-End-Negotiations-for-Cost-Sharing-Grant-44029429/?utm_medium=RSS&utm_content=20230602,4-traders,general,2023-06-02T20:09:01+00:00,"['marketscreenercom', 'amprius', 'technology', 'inc', 'leader', 'nextgeneration', 'lithiumion', 'battery', 'silicon', 'anode', 'platform', 'today', 'announced', 'company', 'u', 'department', 'energyrsquos', 'office', 'manufacturing', 'energy', 'supply', 'chain', 'mutually', 'agreed', 'end', 'negotiation', 'previously', 'announced', 'costshared', 'demonstration', 'project']",0.0,0.172,0.828,0.5574,Positive,"['amprius technology inc', 'u department']",[]
"Lithium For Depression: What Is It, Dosage & Side Effects 2023","Depression is a debilitating mental health illness affecting at least one in every fifteen people[1] annually. This mental health condition can afflict anyone, including your family and friends.Despite the advancements in psychological therapies and pharmacological interventions, many individuals with symptoms of depression face challenges in achieving remission. And maintaining long-term recovery becomes an issue as well.&nbsp;Introduced as a mood stabilizer for bipolar disorder,[2] lithium&#8217;s profile in treating depression has been of growing interest.In this article, we’ll highlight...",https://www.healthcanal.com/mental-health-behavior/lithium-for-depression,healthcanal,general,2023-06-02T15:15:00+00:00,"['depression', 'debilitating', 'mental', 'health', 'illness', 'affecting', 'least', 'one', 'every', 'fifteen', 'people1', 'annually', 'mental', 'health', 'condition', 'afflict', 'anyone', 'including', 'family', 'friendsdespite', 'advancement', 'psychological', 'therapy', 'pharmacological', 'intervention', 'many', 'individual', 'symptom', 'depression', 'face', 'challenge', 'achieving', 'remission', 'maintaining', 'longterm', 'recovery', 'becomes', 'issue', 'wellnbspintroduced', 'mood', 'stabilizer', 'bipolar', 'disorder2', 'lithium8217s', 'profile', 'treating', 'depression', 'growing', 'interestin', 'article', '’', 'highlight']",0.218,0.085,0.696,-0.886,Negative,['disorder2'],[]
Ionis Pharmaceuticals : 2023 Virtual Annual Meeting of Stockholders Corporate Update Presentation,"(marketscreener.com) Annual Meeting of Stockholders June 1, 2023 Every Moment Matters... Nasdaq: IONS ...https://www.marketscreener.com/quote/stock/IONIS-PHARMACEUTICALS-IN-25500637/news/Ionis-Pharmaceuticals-2023-Virtual-Annual-Meeting-of-Stockholders-Corporate-Update-Presentation-44028417/?utm_medium=RSS&utm_content=20230602",https://www.marketscreener.com/quote/stock/IONIS-PHARMACEUTICALS-IN-25500637/news/Ionis-Pharmaceuticals-2023-Virtual-Annual-Meeting-of-Stockholders-Corporate-Update-Presentation-44028417/?utm_medium=RSS&utm_content=20230602,4-traders,general,2023-06-02T15:03:02+00:00,"['marketscreenercom', 'annual', 'meeting', 'stockholder', 'june', '1', '2023', 'every', 'moment', 'matter', 'nasdaq', 'ion']",0.0,0.099,0.901,0.0258,Positive,[],[]
India's Tata Group signs $1.6 billion EV battery plant deal,"(marketscreener.com) India's Tata Group signed an outline deal on Friday on building a lithium-ion cell factory, based on investment of about 130 billion rupees , as part of the nation's efforts to create its own electric vehicle supply chain.https://www.marketscreener.com/quote/stock/TATA-MOTORS-LIMITED-46728680/news/India-s-Tata-Group-signs-1-6-billion-EV-battery-plant-deal-44028295/?utm_medium=RSS&utm_content=20230602",https://www.marketscreener.com/quote/stock/TATA-MOTORS-LIMITED-46728680/news/India-s-Tata-Group-signs-1-6-billion-EV-battery-plant-deal-44028295/?utm_medium=RSS&utm_content=20230602,4-traders,general,2023-06-02T14:48:14+00:00,"['marketscreenercom', 'india', 'tata', 'group', 'signed', 'outline', 'deal', 'friday', 'building', 'lithiumion', 'cell', 'factory', 'based', 'investment', '130', 'billion', 'rupee', 'part', 'nation', 'effort', 'create', 'electric', 'vehicle', 'supply', 'cha']",0.0,0.08,0.92,0.2732,Positive,['india tata group'],[]
Analysis of lightweight nuclei from gold ion collisions offers insight into primordial matter phase changes,"Physicists analyzing data from gold ion smashups at the Relativistic Heavy Ion Collider (RHIC), a U.S. Department of Energy (DOE) Office of Science user facility for nuclear physics research at DOE's Brookhaven National Laboratory, are searching for evidence that nails down a so-called critical point in the way nuclear matter changes from one phase to another.",https://phys.org/news/2023-06-analysis-lightweight-nuclei-gold-ion.html,physorg,general,2023-06-02T14:15:33+00:00,"['physicist', 'analyzing', 'data', 'gold', 'ion', 'smashups', 'relativistic', 'heavy', 'ion', 'collider', 'rhic', 'u', 'department', 'energy', 'doe', 'office', 'science', 'user', 'facility', 'nuclear', 'physic', 'research', 'brookhaven', 'national', 'laboratory', 'searching', 'evidence', 'nail', 'socalled', 'critical', 'point', 'way', 'nuclear', 'matter', 'change', 'one', 'phase', 'another']",0.058,0.081,0.861,-0.0258,Negative,['u department energy doe office'],[]
"Tata Group to set up Rs 13,000-crore lithium-ion cell unit in Gujarat",Tata Group subsidiary Agratas Energy Storage Solutions Pvt Ltd has signed a memorandum of understanding with the Gujarat government under the new Electronics Policy (2022-28) in this regard,https://www.businesstoday.in/latest/deals/story/tata-group-to-set-up-rs-13000-crore-lithium-ion-cell-unit-in-gujarat-384023-2023-06-02?utm_source=rssfeed,businesstoday,general,2023-06-02T14:09:30+00:00,"['tata', 'group', 'subsidiary', 'agratas', 'energy', 'storage', 'solution', 'pvt', 'ltd', 'signed', 'memorandum', 'understanding', 'gujarat', 'government', 'new', 'electronics', 'policy', '202228', 'regard']",0.0,0.206,0.794,0.5267,Positive,"['tata group', 'pvt ltd', 'gujarat government new electronics']",[]
"American Lithium Announces Financial Highlights for Year Ended February 28, 2023 and Operating Highlights for the Quarter","(marketscreener.com) VANCOUVER, British Columbia, June 02, 2023 -- American Lithium Corp. is pleased to provide financial highlights for the fiscal year ended February 28, 2023 and operating highlights from the quarter ended February 28, 2023. Unless otherwise stated, all amounts presented are in Canadian dollars. &ldquo;This was indeed a very active quarter...https://www.marketscreener.com/quote/stock/AMERICAN-LITHIUM-CORP-37581206/news/American-Lithium-Announces-Financial-Highlights-for-Year-Ended-February-28-2023-and-Operating-Highl-44026838/?utm_medium=RSS&utm_content=20230602",https://www.marketscreener.com/quote/stock/AMERICAN-LITHIUM-CORP-37581206/news/American-Lithium-Announces-Financial-Highlights-for-Year-Ended-February-28-2023-and-Operating-Highl-44026838/?utm_medium=RSS&utm_content=20230602,4-traders,general,2023-06-02T12:01:03+00:00,"['marketscreenercom', 'vancouver', 'british', 'columbia', 'june', '02', '2023', 'american', 'lithium', 'corp', 'pleased', 'provide', 'financial', 'highlight', 'fiscal', 'year', 'ended', 'february', '28', '2023', 'operating', 'highlight', 'quarter', 'ended', 'february', '28', '2023', 'unless', 'otherwise', 'stated', 'amount', 'presented', 'canadian', 'dollar', 'ldquothis', 'indeed', 'active', 'quarter']",0.0,0.234,0.766,0.8555,Positive,['american lithium corp'],[]
"Kodal notes positive assay results, funding package extended","(marketscreener.com) Kodal Minerals PLC - London-headquartered West Africa-focused lithium and gold-focused exploration and development company - On Wednesday said final assay results at Bougouni lithium project confirm high-grade mineralisation with additional high-grade lithium mineralised intersections at the Boumou, Bougouni South and Ngoualana prospects. Boumou...https://www.marketscreener.com/quote/stock/KODAL-MINERALS-PLC-15311793/news/Kodal-notes-positive-assay-results-funding-package-extended-44023270/?utm_medium=RSS&utm_content=20230602",https://www.marketscreener.com/quote/stock/KODAL-MINERALS-PLC-15311793/news/Kodal-notes-positive-assay-results-funding-package-extended-44023270/?utm_medium=RSS&utm_content=20230602,4-traders,general,2023-06-02T10:22:06+00:00,"['marketscreenercom', 'kodal', 'mineral', 'plc', 'londonheadquartered', 'west', 'africafocused', 'lithium', 'goldfocused', 'exploration', 'development', 'company', 'wednesday', 'said', 'final', 'assay', 'result', 'bougouni', 'lithium', 'project', 'confirm', 'highgrade', 'mineralisation', 'additional', 'highgrade', 'lithium', 'mineralised', 'intersection', 'boumou', 'bougouni', 'south', 'ngoualana', 'prospect', 'boumou']",0.0,0.114,0.886,0.4767,Positive,[],[]
Thor Explorations buys large lithium tenure in Nigeria,"(marketscreener.com) Thor Explorations Ltd - Vancouver, Canada-based mineral exploration company with interests in Nigeria, Senegal and Burkina Faso - Announces acquisition by newly-formed Nigeria subsidiary Newstar Minerals Ltd of over 600 kilometres squared of granted tenure covering two known lithium bearing pegmatite deposits and one large unexplored prospective...https://www.marketscreener.com/quote/stock/THOR-EXPLORATIONS-LTD-49478275/news/Thor-Explorations-buys-large-lithium-tenure-in-Nigeria-44023078/?utm_medium=RSS&utm_content=20230602",https://www.marketscreener.com/quote/stock/THOR-EXPLORATIONS-LTD-49478275/news/Thor-Explorations-buys-large-lithium-tenure-in-Nigeria-44023078/?utm_medium=RSS&utm_content=20230602,4-traders,general,2023-06-02T09:56:06+00:00,"['marketscreenercom', 'thor', 'exploration', 'ltd', 'vancouver', 'canadabased', 'mineral', 'exploration', 'company', 'interest', 'nigeria', 'senegal', 'burkina', 'faso', 'announces', 'acquisition', 'newlyformed', 'nigeria', 'subsidiary', 'newstar', 'mineral', 'ltd', '600', 'kilometre', 'squared', 'granted', 'tenure', 'covering', 'two', 'known', 'lithium', 'bearing', 'pegmatite', 'deposit', 'one', 'large', 'unexplored', 'prospective']",0.0,0.206,0.794,0.7783,Positive,"['marketscreenercom thor exploration ltd vancouver', 'newstar mineral ltd']",[]
"Raymond James Financial Services Advisors Inc. Has $524,000 Stake in Piedmont Lithium Inc. (NASDAQ:PLL)","Raymond James Financial Services Advisors Inc. cut its stake in Piedmont Lithium Inc. (NASDAQ:PLL &#8211; Get Rating) by 26.3% in the 4th quarter, HoldingsChannel.com reports. The firm owned 11,912 shares of the mineral exploration company&#8217;s stock after selling 4,254 shares during the quarter. Raymond James Financial Services Advisors Inc.&#8217;s holdings in Piedmont Lithium were worth [&#8230;]",https://www.etfdailynews.com/2023/06/02/raymond-james-financial-services-advisors-inc-has-524000-stake-in-piedmont-lithium-inc-nasdaqpll/,etfdailynews,general,2023-06-02T09:18:41+00:00,"['raymond', 'james', 'financial', 'service', 'advisor', 'inc', 'cut', 'stake', 'piedmont', 'lithium', 'inc', 'nasdaqpll', '8211', 'get', 'rating', '263', '4th', 'quarter', 'holdingschannelcom', 'report', 'firm', 'owned', '11912', 'share', 'mineral', 'exploration', 'company8217s', 'stock', 'selling', '4254', 'share', 'quarter', 'raymond', 'james', 'financial', 'service', 'advisor', 'inc8217s', 'holding', 'piedmont', 'lithium', 'worth', '8230']",0.043,0.17,0.787,0.6249,Positive,[],['company8217s']
